position_id,magic,symbol,side,volume,price_open,price_close,sl,tp,profit,commission,time_open,time_close,duration_sec,rr,trader,target_index,target_total
119366123,366679857,XAUUSDb,buy,0.16,3289.74,3295.2,3284.0,3295.0,43.68,-0.4,2025-05-30 15:02:07+00:00,2025-05-30 15:09:36+00:00,449.0,0.92,Lily,1.0,3.0
119366125,366954802,XAUUSDb,buy,0.1,3289.74,3283.91,3284.0,3300.0,-29.15,-0.25,2025-05-30 15:02:07+00:00,2025-05-30 15:10:08+00:00,481.0,1.79,Lily,2.0,3.0
119366126,367231788,XAUUSDb,buy,0.06,3289.74,3283.91,3284.0,3305.0,-17.49,-0.15,2025-05-30 15:02:07+00:00,2025-05-30 15:10:08+00:00,481.0,2.66,Lily,3.0,3.0
119388483,2419807174,XAUUSDb,sell,0.12,3304.01,3298.98,3312.0,3299.0,30.18,-0.3,2025-05-30 15:40:59+00:00,2025-05-30 16:16:08+00:00,2109.0,0.63,Lily,1.0,3.0
119388484,2420085139,XAUUSDb,sell,0.08,3304.01,3294.91,3312.0,3295.0,36.4,-0.2,2025-05-30 15:40:59+00:00,2025-05-30 16:17:01+00:00,2162.0,1.13,Lily,2.0,3.0
119388486,2420359528,XAUUSDb,sell,0.04,3304.01,3288.4999999999995,3312.0,3290.0,31.02,-0.1,2025-05-30 15:40:59+00:00,2025-05-30 16:44:47+00:00,3828.0,1.75,Lily,3.0,3.0
119411337,975649843,XAUUSDb,sell,0.04,3300.17,3296.98,3315.0,3297.0,6.38,-0.1,2025-05-30 16:23:18+00:00,2025-05-30 16:27:35+00:00,257.0,0.21,Nemat,1.0,5.0
119411344,975922914,XAUUSDb,sell,0.04,3300.1399999999994,3294.9800000000005,3315.0,3295.0,10.32,-0.1,2025-05-30 16:23:18+00:00,2025-05-30 16:29:30+00:00,372.0,0.35,Nemat,2.0,5.0
119411349,976195804,XAUUSDb,sell,0.02,3300.17,3288.4999999999995,3315.0,3290.0,11.67,-0.05,2025-05-30 16:23:18+00:00,2025-05-30 16:44:47+00:00,1289.0,0.69,Nemat,3.0,5.0
119411353,976467171,XAUUSDb,sell,0.02,3300.17,3285.0,3315.0,3285.0,15.17,-0.05,2025-05-30 16:23:18+00:00,2025-05-30 16:45:51+00:00,1353.0,1.02,Nemat,4.0,5.0
119411356,976740670,XAUUSDb,sell,0.02,3300.17,3279.9700000000003,3315.0,3280.0,20.2,-0.05,2025-05-30 16:23:18+00:00,2025-05-30 16:53:27+00:00,1809.0,1.36,Nemat,5.0,5.0
119646760,675415722,XAUUSDb,buy,0.1,3306.94,3310.12,3300.0,3310.0,15.9,-0.25,2025-06-02 04:35:12+00:00,2025-06-02 05:16:23+00:00,2471.0,0.44,Nemat,1.0,4.0
119646761,675691326,XAUUSDb,buy,0.08,3307.02,3312.0199999999995,3300.0,3312.0,20.0,-0.2,2025-06-02 04:35:12+00:00,2025-06-02 07:13:22+00:00,9490.0,0.71,Nemat,2.0,4.0
119646762,675969666,XAUUSDb,buy,0.02,3306.94,3315.03,3300.0,3315.0,8.09,-0.05,2025-06-02 04:35:12+00:00,2025-06-02 07:33:47+00:00,10715.0,1.16,Nemat,3.0,4.0
119646763,676249277,XAUUSDb,buy,0.06,3306.9400000000005,3320.14,3300.0,3320.0,39.6,-0.15,2025-06-02 04:35:12+00:00,2025-06-02 08:41:09+00:00,14757.0,1.88,Nemat,4.0,4.0
119646769,677140310,XAUUSDb,buy,0.06,3306.9400000000005,3310.12,3295.0,3310.0,9.54,-0.15,2025-06-02 04:35:12+00:00,2025-06-02 05:16:23+00:00,2471.0,0.26,Nemat,1.0,4.0
119646772,677415151,XAUUSDb,buy,0.04,3307.02,3312.0199999999995,3295.0,3312.0,10.0,-0.1,2025-06-02 04:35:12+00:00,2025-06-02 07:13:22+00:00,9490.0,0.41,Nemat,2.0,4.0
119646779,677691775,XAUUSDb,buy,0.02,3306.94,3315.03,3295.0,3315.0,8.09,-0.05,2025-06-02 04:35:12+00:00,2025-06-02 07:33:47+00:00,10715.0,0.68,Nemat,3.0,4.0
119646781,677966168,XAUUSDb,buy,0.04,3306.94,3320.14,3295.0,3320.0,26.4,-0.1,2025-06-02 04:35:12+00:00,2025-06-02 08:41:09+00:00,14757.0,1.09,Nemat,4.0,4.0
119662963,4147749761,XAUUSDb,sell,0.12,3307.0300000000007,3315.1,3315.0,3302.0,-48.42,-0.3,2025-06-02 06:01:27+00:00,2025-06-02 07:33:47+00:00,5540.0,0.63,Lily,1.0,3.0
119662965,4148025995,XAUUSDb,sell,0.08,3307.03,3315.0999999999995,3315.0,3297.0,-32.28,-0.2,2025-06-02 06:01:27+00:00,2025-06-02 07:33:47+00:00,5540.0,1.26,Lily,2.0,3.0
119662966,4148303294,XAUUSDb,sell,0.04,3307.03,3315.0999999999995,3315.0,3292.0,-16.14,-0.1,2025-06-02 06:01:27+00:00,2025-06-02 07:33:47+00:00,5540.0,1.89,Lily,3.0,3.0
119791645,2207043735,XAUUSDb,buy,0.18,3346.4700000000003,3348.01,3342.0,3348.0,13.86,-0.45,2025-06-02 13:49:10+00:00,2025-06-02 13:56:08+00:00,418.0,0.34,Ata,1.0,5.0
119791646,2207556613,XAUUSDb,buy,0.12,3346.47,3350.02,3342.0,3350.0,21.3,-0.3,2025-06-02 13:49:11+00:00,2025-06-02 13:56:47+00:00,456.0,0.79,Ata,2.0,5.0
119791647,2208101786,XAUUSDb,buy,0.08,3346.4800000000005,3352.28,3342.0,3352.0,23.2,-0.2,2025-06-02 13:49:11+00:00,2025-06-02 14:21:47+00:00,1956.0,1.23,Ata,3.0,5.0
119791650,2208649719,XAUUSDb,buy,0.04,3346.6,3354.03,3342.0,3354.0,14.86,-0.1,2025-06-02 13:49:12+00:00,2025-06-02 14:30:09+00:00,2457.0,1.61,Ata,4.0,5.0
119791651,2209197377,XAUUSDb,buy,0.02,3346.6,3356.6500000000005,3342.0,3356.0,10.05,-0.05,2025-06-02 13:49:12+00:00,2025-06-02 14:31:41+00:00,2549.0,2.04,Ata,5.0,5.0
119827889,202003014,XAUUSDb,buy,0.06,3359.99,3363.04,3348.0,3363.0,9.15,-0.15,2025-06-02 15:48:31+00:00,2025-06-02 16:41:37+00:00,3186.0,0.25,Nemat,1.0,5.0
119827890,202274746,XAUUSDb,buy,0.04,3359.99,3366.0400000000004,3348.0,3366.0,12.1,-0.1,2025-06-02 15:48:31+00:00,2025-06-02 16:44:01+00:00,3330.0,0.5,Nemat,2.0,5.0
119827891,202537573,XAUUSDb,buy,0.04,3359.99,3368.9999999999995,3348.0,3369.0,18.02,-0.1,2025-06-02 15:48:31+00:00,2025-06-02 16:46:46+00:00,3495.0,0.75,Nemat,3.0,5.0
119827892,202807348,XAUUSDb,buy,0.02,3359.99,3372.0399999999995,3348.0,3372.0,12.05,-0.05,2025-06-02 15:48:31+00:00,2025-06-02 16:54:27+00:00,3956.0,1.0,Nemat,4.0,5.0
119827896,203082313,XAUUSDb,buy,0.02,3359.99,3375.39,3348.0,3375.0,15.4,-0.05,2025-06-02 15:48:31+00:00,2025-06-02 16:55:21+00:00,4010.0,1.25,Nemat,5.0,5.0
